,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS
1957-03-27,4.43,1.41,3.66,0,15.121700068776699,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.692670018270808,4,44.09,44.09,44.09,44.09,12.96764706,3.4,0.77,1,0,0.0,27.9687301287989,0.043624693,2.25
1957-03-28,4.43,1.41,3.66,0,15.150554356410401,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.6942067643542961,3,44.18,44.18,44.18,44.18,12.99411765,3.4,0.77,1,0,0.0,28.0208830731761,0.04354301,3.0
1957-03-29,4.43,1.41,3.66,0,15.1245414111565,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.6932296815474009,2,44.11,44.11,44.11,44.11,12.97352941,3.4,0.77,1,0,0.0,27.9715559780692,0.043619307999999996,2.94
1957-04-01,4.44,1.41,3.67,0,15.132820664203598,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.6938240199283859,1,44.14,44.14,44.14,44.14,12.98235294,3.4,0.77,1,0,0.0,27.9856477156016,0.043596854000000004,3.0
1957-04-02,4.44,1.41,3.67,0,15.226797195792699,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.6983481395920229,0,44.42,44.42,44.42,44.42,13.06470588,3.4,0.77,0,0,0.0,28.1582110261378,0.043329189000000004,3.0
1957-04-03,4.44,1.41,3.67,0,15.2659110756791,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.700357619170081,0,44.54,44.54,44.54,44.54,13.1,3.4,0.77,0,0,0.0,28.2293054950873,0.043219579,3.0
1957-04-04,4.44,1.41,3.67,0,15.2296220535229,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.6989081181110389,0,44.44,44.44,44.44,44.44,13.07058824,3.4,0.77,0,0,0.0,28.1609636393139,0.04332397599999999,3.0
1957-04-05,4.44,1.41,3.67,0,15.244742558801901,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.6998174131556469,0,44.49,44.49,44.49,44.49,13.08529412,3.4,0.77,0,0,0.0,28.187681310707397,0.043282422,3.0
1957-04-08,4.44,1.41,3.67,0,15.208469143710001,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.6983674027687271,0,44.39,44.39,44.39,44.39,13.05588235,3.4,0.77,0,0,0.0,28.1193697350244,0.043387079,3.0
1957-04-09,4.44,1.41,3.67,0,15.3434894404741,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.7047834085813901,0,44.79,44.79,44.79,44.79,13.17352941,3.4,0.77,0,0,0.0,28.3677567773798,0.043006695,3.0
1957-04-10,4.44,1.41,3.67,0,15.406546575285699,218.274864830881,0.0,0.0343978296014997,0.0,0,1,0.707896122411942,0,44.98,44.98,44.98,44.98,13.22941176,3.4,0.77,0,0,0.0,28.4830756393754,0.042832088,3.0
1957-04-11,4.44,1.41,3.67,0,15.3577042640329,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7073896334734391,0,44.94,44.94,44.94,44.94,13.21764706,3.4,0.77,0,0,0.00083173477550922,28.391517220862898,0.042877276,3.0
1957-04-12,4.44,1.41,3.67,0,15.3898846510198,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.709086761506734,0,45.04,45.04,45.04,45.04,13.24705882,3.4,0.77,0,0,0.000623801081631917,28.4497422899687,0.042789126,3.0
1957-04-15,4.44,1.41,3.67,0,15.3571448968796,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7077929219619559,0,44.95,44.95,44.95,44.95,13.22058824,3.4,0.77,0,1,0.000415867387754607,28.3879529225269,0.042881862,3.0
1957-04-16,4.44,1.41,3.67,0,15.3790720532472,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7090182524650981,0,45.02,45.02,45.02,45.02,13.24117647,3.4,0.77,0,0,0.000207933693877303,28.4272140910802,0.042822238,3.0
1957-04-17,4.44,1.41,3.67,0,15.397579521667799,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7100863072643749,0,45.08,45.08,45.08,45.08,13.25882353,3.4,0.77,0,0,0.0,28.460147742897302,0.042772286,3.0
1957-04-18,4.44,1.41,3.67,0,15.5082934312324,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7154075052378971,1,45.41,45.41,45.41,45.41,13.35588235,3.4,0.77,0,0,0.0,28.663497529687298,0.042468445,3.0
1957-04-22,4.44,1.41,3.67,0,15.530197375228,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7166334719859642,2,45.48,45.48,45.48,45.48,13.37647059,3.4,0.77,0,0,0.0,28.7026884741366,0.042410061,3.0
1957-04-23,4.44,1.41,3.67,0,15.586240190215001,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7194353606933279,3,45.65,45.65,45.65,45.65,13.42647059,3.4,0.77,0,0,0.0,28.804964773348605,0.04225908,3.0
1957-04-24,4.44,1.41,3.67,0,15.6081316622746,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7206617497822809,4,45.72,45.72,45.72,45.72,13.44705882,3.4,0.77,0,0,0.0,28.844116267439798,0.042201323,3.0
1957-04-25,4.44,1.41,3.67,0,15.551510606231801,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.718262970708024,5,45.56,45.56,45.56,45.56,13.4,3.4,0.77,1,0,0.0,28.7381749518481,0.042356495999999993,3.0
1957-04-26,4.44,1.49,3.67,0,15.5289930472239,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.7174396776818169,4,45.5,45.5,45.5,45.5,13.3431085,3.41,0.77,1,0,0.0,28.6953371304845,0.042418455,3.0
1957-04-29,4.44,1.49,3.67,0,15.6054460510534,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.721188935474361,3,45.73,45.73,45.73,45.73,13.41055718,3.41,0.77,1,0,0.0,28.835375733011197,0.042211185,3.0
1957-04-30,4.44,1.49,3.67,0,15.606815091236598,218.274864830881,0.0,0.0354374980708863,0.0,0,1,0.72146930118936,2,45.74,45.74,45.74,45.74,13.41348974,3.41,0.77,1,0,0.0,28.836667171543198,0.04220803,3.0
1957-05-01,4.52,1.49,3.74,0,15.7002992885945,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.726008496352879,1,46.02,46.02,46.02,46.02,13.49560117,3.41,0.7799999999999989,1,0,0.0,29.0081493602074,0.041957259000000004,3.0
1957-05-02,4.52,1.49,3.74,0,15.8244613015513,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.7319682943445741,0,46.39,46.39,46.39,46.39,13.60410557,3.41,0.7799999999999989,0,0,0.0,29.2362924651254,0.041628602,3.0
1957-05-03,4.52,1.49,3.74,0,15.805341705058801,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.731302087818199,0,46.34,46.34,46.34,46.34,13.58944282,3.41,0.7799999999999989,0,0,0.0,29.199706349127304,0.041679512,3.0
1957-05-06,4.52,1.49,3.74,0,15.779408170258998,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.7303201453575251,0,46.27,46.27,46.27,46.27,13.56891496,3.41,0.7799999999999989,0,1,0.0,29.150532728600503,0.041748571,3.0
1957-05-07,4.52,1.49,3.74,0,15.7296141295439,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.728233164762588,0,46.13,46.13,46.13,46.13,13.52785924,3.41,0.7799999999999989,0,0,0.0,29.057283748768395,0.041880435,3.0
1957-05-08,4.52,1.49,3.74,0,15.788935527349501,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.7311975262316851,0,46.31,46.31,46.31,46.31,13.58064516,3.41,0.7799999999999989,0,0,0.0,29.1656006820685,0.041722794,3.0
1957-05-09,4.52,1.49,3.74,0,15.8039266849071,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.73210978996368,0,46.36,46.36,46.36,46.36,13.59530792,3.41,0.7799999999999989,0,0,0.0,29.192022000886002,0.041682931,3.0
1957-05-10,4.52,1.49,3.74,0,15.880268849255199,218.274864830881,0.0,0.0354374980708863,0.0,0,0,0.7358641131132491,0,46.59,46.59,46.59,46.59,13.6627566,3.41,0.7799999999999989,0,0,0.0,29.331758240959502,0.041481414,3.0
1957-05-13,4.52,1.49,3.74,0,15.9370356910325,218.274864830881,0.0,0.036460473133577996,0.0,0,0,0.7405667263752529,0,46.88,46.88,46.88,46.88,13.74780059,3.41,0.7799999999999989,0,0,0.000818380050153424,29.4353287800599,0.041229042,3.0
1957-05-14,4.52,1.49,3.74,0,15.8636244546337,218.274864830881,0.0,0.036460473133577996,0.0,0,0,0.7373715823625541,0,46.67,46.67,46.67,46.67,13.68621701,3.41,0.7799999999999989,0,0,0.0006137850376150691,29.298463355096,0.041418811,3.0
1957-05-15,4.52,1.49,3.74,0,15.91598441783,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.740021792505513,0,46.83,46.83,46.83,46.83,13.73313783,3.41,0.7799999999999989,0,0,0.000409190025076708,29.393884473462602,0.041281536,3.0
1957-05-16,4.52,1.49,3.74,0,15.9785274034515,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7431465076121501,0,47.02,47.02,47.02,47.02,13.788856299999999,3.41,0.7799999999999989,0,0,0.000204595012538354,29.5081010265416,0.041118944,3.0
1957-05-17,4.52,1.49,3.74,0,16.020669265044102,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.745323446034626,0,47.15,47.15,47.15,47.15,13.82697947,3.41,0.7799999999999989,0,0,0.0,29.584632200832,0.04100978,3.0
1957-05-20,4.52,1.49,3.74,0,16.0594046762685,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.747342664836455,0,47.27,47.27,47.27,47.27,13.86217009,3.41,0.7799999999999989,0,0,0.0,29.654864835699502,0.04090987,3.0
1957-05-21,4.52,1.49,3.74,0,16.0777502092949,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.748413609048781,1,47.33,47.33,47.33,47.33,13.8797654,3.41,0.7799999999999989,0,0,0.0,29.687439982294503,0.040862201,3.0
1957-05-22,4.52,1.49,3.74,0,16.0111798054039,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7455315626578329,2,47.14,47.14,47.14,47.14,13.82404692,3.41,0.7799999999999989,0,0,0.0,29.563220954045,0.041031107000000004,3.0
1957-05-23,4.52,1.49,3.74,0,16.0125496175514,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.745812094731794,3,47.15,47.15,47.15,47.15,13.82697947,3.41,0.7799999999999989,0,0,0.0,29.564451318482103,0.041026612999999997,3.0
1957-05-24,4.52,1.43,3.74,0,16.0308989915554,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7468829393630492,4,47.21,47.21,47.21,47.21,13.84457478,3.41,0.7799999999999989,0,0,0.0,29.5970290858466,0.040977833,3.0
1957-05-27,4.52,1.43,3.74,0,15.8828791503659,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7402019428595009,5,46.78,46.78,46.78,46.78,13.71847507,3.41,0.7799999999999989,1,1,0.0,29.3224575397539,0.041357893,3.0
1957-05-28,4.52,1.43,3.74,0,15.850321492033599,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.738899681587543,4,46.69,46.69,46.69,46.69,13.69208211,3.41,0.7799999999999989,1,0,0.0,29.261062345648998,0.041441015,3.0
1957-05-29,4.52,1.43,3.74,0,15.990886620558,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7456682888318941,3,47.11,47.11,47.11,47.11,13.81524927,3.41,0.7799999999999989,1,0,0.0,29.519257121540605,0.041074925,3.0
1957-05-31,4.52,1.43,3.74,0,16.0974784896093,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7508551755698979,2,47.43,47.43,47.43,47.43,13.90909091,3.41,0.7799999999999989,1,0,0.0,29.7147161158142,0.040801147999999995,3.0
1957-06-03,4.63,1.43,3.91,0,16.0750914826362,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.750027199011723,1,47.37,47.37,47.37,47.37,13.8914956,3.41,0.72,1,0,0.0,29.672082231589197,0.040856178,3.0
1957-06-04,4.63,1.43,3.91,0,16.042532454012598,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7487240879813131,0,47.28,47.28,47.28,47.28,13.86510264,3.41,0.72,0,0,0.0,29.610676009394698,0.040937307,3.0
1957-06-05,4.63,1.43,3.91,0,16.037124537305697,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7486876391623579,0,47.27,47.27,47.27,47.27,13.86217009,3.41,0.72,0,0,0.0,29.599386471708304,0.040949326,3.0
1957-06-06,4.63,1.43,3.91,0,16.1470557021772,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.754036289195795,0,47.6,47.6,47.6,47.6,13.95894428,3.41,0.72,0,0,0.0,29.8009664798664,0.040668768,3.0
1957-06-07,4.63,1.43,3.91,0,16.1619462834898,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.754949666478445,0,47.65,47.65,47.65,47.65,13.93274854,3.42,0.72,0,0,0.0,29.8272102921347,0.040628592000000005,3.0
1957-06-10,4.63,1.43,3.91,0,16.0750936091207,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.7511100972479421,0,47.4,47.4,47.4,47.4,13.85964912,3.42,0.72,0,0,0.0,29.665689943225,0.040845388999999996,3.0
1957-06-11,4.63,1.43,3.91,0,16.256148769807698,216.779831510122,0.0,0.036460473133577996,0.0,0,0,0.759788409404385,0,47.94,47.94,47.94,47.94,14.01754386,3.42,0.72,0,0,0.0,29.9985709936473,0.040387787,3.0
1957-06-12,4.63,1.43,3.91,0,16.250676949186403,216.779831510122,0.0,0.0352571498868475,0.0,0,0,0.761653150925637,0,48.05,48.05,48.05,48.05,14.0497076,3.42,0.72,0,0,-0.0009626585973844461,29.987230471652,0.040297805,3.0
1957-06-13,4.63,1.43,3.91,0,16.279075091587302,216.779831510122,0.0,0.0352571498868475,0.0,0,0,0.763201166754871,0,48.14,48.14,48.14,48.14,14.07602339,3.42,0.72,0,0,-0.000721993948038333,30.038387764844302,0.04022494,3.0
1957-06-14,4.63,1.43,3.91,0,16.2804182516377,216.779831510122,0.0,0.0352571498868475,0.0,0,0,0.76348049536233,0,48.15,48.15,48.15,48.15,14.07894737,3.42,0.72,0,0,-0.00048132929869222597,30.039620754472498,0.040218234,3.0
1957-06-17,4.63,1.43,3.91,0,16.3088088233604,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.765028370020755,0,48.24,48.24,48.24,48.24,14.10526316,3.42,0.72,0,1,-0.00024066464934611298,30.090757902285105,0.040144845,3.0
1957-06-18,4.63,1.43,3.91,0,16.23916400421,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7619774409713641,0,48.04,48.04,48.04,48.04,14.04678363,3.42,0.72,0,0,0.0,29.9610170845994,0.040313628,3.0
1957-06-19,4.63,1.43,3.91,0,16.1289791626757,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7570226688201991,1,47.72,47.72,47.72,47.72,13.95321637,3.42,0.72,0,0,0.0,29.756494496118698,0.040585626,3.0
1957-06-20,4.63,1.43,3.91,0,16.028961925541,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7525430204997661,2,47.43,47.43,47.43,47.43,13.86842105,3.42,0.72,0,0,0.0,29.5707464989327,0.04083545,3.0
1957-06-21,4.63,1.43,3.91,0,15.932350302458198,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.74822131800521,3,47.15,47.15,47.15,47.15,13.78654971,3.42,0.72,0,0,0.0,29.3912965344923,0.041079635,3.0
1957-06-24,4.63,1.43,3.91,0,15.8053564224212,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.742470710550208,4,46.78,46.78,46.78,46.78,13.67836257,3.42,0.72,0,0,0.0,29.155816027430703,0.041406245,3.0
1957-06-25,4.63,1.43,3.91,0,15.9283852243136,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7484641068039509,5,47.15,47.15,47.15,47.15,13.78654971,3.42,0.72,1,0,0.0,29.3815477389245,0.041083001,3.0
1957-06-26,4.63,1.43,3.91,0,15.9061389025068,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.747632605759348,4,47.09,47.09,47.09,47.09,13.76900585,3.42,0.72,1,0,0.0,29.3392970297891,0.041137032999999996,3.0
1957-06-27,4.63,1.43,3.91,0,15.9615798268456,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7504526062129009,3,47.26,47.26,47.26,47.26,13.81871345,3.42,0.72,1,0,0.0,29.440340195190803,0.040990737,3.0
1957-06-28,4.63,1.43,3.91,0,15.996746706577499,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.752320305877665,2,47.37,47.37,47.37,47.37,13.85087719,3.42,0.72,1,0,0.0,29.503982187905503,0.040897226,3.0
1957-07-01,4.73,1.43,3.99,0,16.0150236542914,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7533942178010931,1,47.43,47.43,47.43,47.43,13.86842105,3.42,0.74,1,0,0.0,29.536468963808698,0.040847164,3.0
1957-07-02,4.73,1.43,3.99,0,16.171719477937803,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7609808793264109,0,47.9,47.9,47.9,47.9,14.00584795,3.42,0.74,0,0,0.0,29.824228191406302,0.040448024,3.0
1957-07-03,4.73,1.43,3.99,0,16.358759640132302,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7699985675723392,0,48.46,48.46,48.46,48.46,14.16959064,3.42,0.74,0,0,0.0,30.167923071311805,0.039982247,3.0
1957-07-05,4.73,1.43,3.99,0,16.4343700397823,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.773774182911698,0,48.69,48.69,48.69,48.69,14.23684211,3.42,0.74,0,0,0.0,30.306105496016603,0.039795011,3.0
1957-07-08,4.73,1.43,3.99,0,16.5032136049022,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7772325524920259,0,48.9,48.9,48.9,48.9,14.29824561,3.42,0.74,0,1,0.0,30.431798610553397,0.039625735,3.0
1957-07-09,4.73,1.43,3.99,0,16.4404373228041,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.77449267369714,0,48.72,48.72,48.72,48.72,14.24561404,3.42,0.74,0,0,0.0,30.3147854981816,0.039773763999999996,3.0
1957-07-10,4.73,1.43,3.99,0,16.5497551067284,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7798597409563391,0,49.05,49.05,49.05,49.05,14.34210526,3.42,0.74,0,0,0.0,30.5150960580119,0.039507791,3.0
1957-07-11,4.73,1.43,3.99,0,16.4836181716327,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.776960015020565,0,48.86,48.86,48.86,48.86,14.28654971,3.42,0.74,0,0,0.0,30.391893160560397,0.039663048,3.0
1957-07-12,4.73,1.43,3.99,0,16.5557567959621,213.789764868603,0.0,0.0352571498868475,0.0,0,0,0.7805795580249371,0,49.08,49.08,49.08,49.08,14.309037900000002,3.43,0.74,0,0,0.0,30.523719821968104,0.039486876000000004,3.0
1957-07-15,4.73,1.43,3.99,0,16.5057574094965,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7814959455847159,0,49.13,49.13,49.13,49.13,14.32361516,3.43,0.74,0,0,-0.000407049078680902,30.430364730231,0.039448306,3.0
1957-07-16,4.73,1.43,3.99,0,16.4197660070972,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7776404655448971,0,48.88,48.88,48.88,48.88,14.25072886,3.43,0.74,0,0,-0.000305286809010673,30.2706637630121,0.03965169,3.0
1957-07-17,4.73,1.43,3.99,0,16.3170032010297,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7729889242888929,0,48.58,48.58,48.58,48.58,14.16326531,3.43,0.74,0,0,-0.000203524539340451,30.0800573819821,0.039898188,3.0
1957-07-18,4.73,1.43,3.99,0,16.2982265368734,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.772314571445332,0,48.53,48.53,48.53,48.53,14.14868805,3.43,0.74,0,0,-0.00010176226967022199,30.044286453758396,0.03994093,3.0
1957-07-19,4.73,1.43,3.99,0,16.3130357600266,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7732315313033711,0,48.58,48.58,48.58,48.58,14.16326531,3.43,0.74,0,0,0.0,30.0704284252595,0.039901456,3.0
1957-07-22,4.73,1.43,3.99,0,16.274121917033302,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.771601969806186,1,48.47,48.47,48.47,48.47,14.13119534,3.43,0.74,0,0,0.0,29.99754248612,0.039993647,3.0
1957-07-23,4.73,1.43,3.99,0,16.3023622713993,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.773155982954095,2,48.56,48.56,48.56,48.56,14.157434400000001,3.43,0.74,0,0,0.0,30.0484404954983,0.039921158,3.0
1957-07-24,4.73,1.43,3.99,0,16.3171703528768,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7740733730609269,3,48.61,48.61,48.61,48.61,14.17201166,3.43,0.74,0,0,0.0,30.074577260355802,0.039881728,2.88
1957-07-25,4.73,1.43,3.99,0,16.3151947021338,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.774194700682405,4,48.61,48.61,48.61,48.61,14.17201166,3.43,0.74,0,0,0.0,30.0697787197322,0.039883361,3.0
1957-07-26,4.73,1.3,3.99,0,16.2594824276587,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.771767781364946,5,48.45,48.45,48.45,48.45,14.08430233,3.44,0.74,1,0,0.0,29.9660253559058,0.040016709,3.0
1957-07-29,4.73,1.3,3.99,0,16.079631449363802,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7634466932519741,4,47.92,47.92,47.92,47.92,13.93023256,3.44,0.74,1,1,0.0,29.6335014569834,0.040460954,3.0
1957-07-30,4.73,1.3,3.99,0,16.077646857868398,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.763568076033553,3,47.92,47.92,47.92,47.92,13.93023256,3.44,0.74,1,0,0.0,29.6287833976652,0.04046261,2.94
1957-07-31,4.73,1.3,3.99,0,16.0723096554008,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.763530137501338,2,47.91,47.91,47.91,47.91,13.92732558,3.44,0.74,1,0,0.0,29.6178874659683,0.040472712,2.88
1957-08-01,4.82,1.3,4.1,0,16.030078333136498,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7617391502104409,1,47.79,47.79,47.79,47.79,13.89244186,3.44,0.7200000000000011,1,0,0.0,29.539006589287702,0.040575999,3.0
1957-08-02,4.82,1.3,4.1,0,15.9912128522202,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.760106636329828,0,47.68,47.68,47.68,47.68,13.86046512,3.44,0.7200000000000011,0,0,0.0,29.466333978839803,0.040670442,3.0
1957-08-05,4.82,1.3,4.1,0,15.8484015783796,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.7535318950719879,0,47.26,47.26,47.26,47.26,13.73837209,3.44,0.7200000000000011,0,0,0.0,29.202137408764802,0.04103272,3.0
1957-08-06,4.82,1.3,4.1,0,15.6486253323634,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.744245553406792,0,46.67,46.67,46.67,46.67,13.56686047,3.44,0.7200000000000011,0,0,0.0,28.8330007981,0.041552304,3.0
1957-08-07,4.82,1.3,4.1,0,15.767399136162501,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.750107334338381,0,47.03,47.03,47.03,47.03,13.67151163,3.44,0.7200000000000011,0,0,0.0,29.050806896311897,0.041235078,3.0
1957-08-08,4.82,1.3,4.1,0,15.721886827372598,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.748154779985333,0,46.9,46.9,46.9,46.9,13.63372093,3.44,0.7200000000000011,0,0,0.0,28.9659181201793,0.041350222,3.0
1957-08-09,4.82,1.3,4.1,0,15.7266642767485,213.789764868603,0.0,0.0347483385384963,0.0,0,0,0.748594729146647,0,46.92,46.92,46.92,46.92,13.63953488,3.44,0.7200000000000011,0,0,0.0,28.9736861849577,0.041333442000000005,3.0
1957-08-12,4.82,1.3,4.1,0,15.4829837332409,213.789764868603,0.0,0.0375902587460768,0.0,0,0,0.739302380497555,0,46.33,46.33,46.33,46.33,13.46802326,3.44,0.7200000000000011,0,0,0.0022735361660643602,28.523732105683305,0.041860668999999996,3.25
1957-08-13,4.82,1.3,4.1,0,15.4711063439499,213.789764868603,0.0,0.0324469704057742,0.0,0,0,0.738944606415124,0,46.3,46.3,46.3,46.3,13.45930233,3.44,0.7200000000000011,0,0,-0.00240947854769384,28.500837773517798,0.041888649,3.38
1957-08-14,4.82,1.3,4.1,0,15.278814302113302,213.789764868603,0.0,0.0324469704057742,0.0,0,0,0.7299684159435891,0,45.73,45.73,45.73,45.73,13.29360465,3.44,0.7200000000000011,0,0,-0.0019492049211494,28.1455978980922,0.042411637,3.0
1957-08-15,4.82,1.3,4.1,0,15.283670568352,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.7304086532066021,0,45.75,45.75,45.75,45.75,13.2994186,3.44,0.7200000000000011,0,0,-0.00148893129460496,28.153544123150397,0.042393963,3.25
1957-08-16,4.82,1.3,4.1,0,15.3085279933468,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.731806876263512,0,45.83,45.83,45.83,45.83,13.28405797,3.45,0.7200000000000011,0,0,-0.0010286576680605302,28.1984077903798,0.042320827000000005,3.38
1957-08-19,4.82,1.3,4.1,0,14.999393028884,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.71723747422152,0,44.91,44.91,44.91,44.91,13.0173913,3.45,0.7200000000000011,0,1,0.0,27.628072961786298,0.04318867,3.25
1957-08-20,4.82,1.3,4.1,0,15.124466144211302,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.7234273308414979,0,45.29,45.29,45.29,45.29,13.12753623,3.45,0.7200000000000011,0,0,0.0,27.857537586967602,0.042827177,3.38
1957-08-21,4.82,1.3,4.1,0,15.1894071114921,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.7267430427306999,1,45.49,45.49,45.49,45.49,13.18550725,3.45,0.7200000000000011,0,0,0.0,27.9762346661515,0.042639757,3.0
1957-08-22,4.82,1.3,4.1,0,15.0773848253108,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.721592087575866,2,45.16,45.16,45.16,45.16,13.08985507,3.45,0.7200000000000011,0,0,0.0,27.7689996522718,0.04295221900000001,3.38
1957-08-23,4.82,1.15,4.1,0,14.8585671099325,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.7113271250644051,3,44.51,44.51,44.51,44.51,12.90144928,3.45,0.7200000000000011,0,0,0.0,27.3650929714044,0.043580362000000004,3.5
1957-08-26,4.82,1.15,4.1,0,14.649817509282501,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.7015398557705059,4,43.89,43.89,43.89,43.89,12.72173913,3.45,0.7200000000000011,0,0,0.0,26.9797550164522,0.044196892,3.5
1957-08-27,4.82,1.15,4.1,0,14.8883374539994,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.713169519812826,5,44.61,44.61,44.61,44.61,12.93043478,3.45,0.7200000000000011,1,0,0.0,27.418127199405898,0.043484449,3.5
1957-08-28,4.82,1.15,4.1,0,14.896545299834699,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.7137702914237299,4,44.64,44.64,44.64,44.64,12.93913043,3.45,0.7200000000000011,1,0,0.0,27.4323458546013,0.043456115,3.5
1957-08-29,4.82,1.15,4.1,0,14.834683247607698,215.284798189363,0.0,0.0324469704057742,0.0,0,0,0.71101337479614,3,44.46,44.46,44.46,44.46,12.88695652,3.45,0.7200000000000011,1,0,0.0,27.3175327961578,0.043632943,3.5
